"date","station","dchl","cchl","ddo","do","dspm","cspm","ext","sal","tem","no2","no32","nh","po4","dSi","chl_merge","spm_merge","do_merge","ext_calc_linear","ext_calc_log","ext_merge"
2017-08-22,"34",6.2,6.6,NA,5.1,NA,676.333333333333,NA,24.0566666666667,22.4266666666667,4.26,82.1,11.28,14.04,143.74,6.5,676.333333333333,5.1,25.7430666666667,14.5010625895257,14.5010625895257
2017-08-30,"18",NA,12.3333333333333,NA,7.7,5.2,4,0.64,29.5433333333333,18.05,0.94,15.49,8,2.45,49.08,12.3333333333333,4.4,7.7,1.01592,0.662136840305962,0.64
2017-08-30,"21",7.6,7.8,NA,7.5,NA,4,0.59,28.8666666666667,18.47,NA,NA,NA,NA,NA,7.83333333333333,4,7.5,1.0012,0.62455981260374,0.59
2017-08-30,"22",5.8,5.76666666666667,NA,7.36666666666667,5.3,4.33333333333333,0.64,29.25,18.3666666666667,0.91,16.35,7.92,2.45,54.7,5.86666666666667,4.76666666666667,7.36666666666667,1.02941333333333,0.695435606933209,0.64
2017-08-30,"24",5.4,6.1,NA,6.93333333333333,4.3,4,0.51,29.27,19.67,1.55,26.34,11.64,4.55,74.97,5.93333333333333,4.1,6.93333333333333,1.00488,0.634085417502805,0.51
2017-08-30,"27",2.4,2.33333333333333,NA,7,5.5,6,0.5,28.44,20.8466666666667,1.41,32.06,10.35,6.52,103.47,2.36666666666667,5.83333333333333,7,1.06866666666667,0.787078874761971,0.5
2017-08-30,"30",2.8,2.66666666666667,NA,6.75,9,12.1666666666667,0.96,27.5766666666667,21.68,2,42.91,10.64,9.04,115.57,2.66666666666667,11.6666666666667,6.75,1.28333333333333,1.20378698461611,0.96
2017-08-30,"32",3.1,3.46666666666667,NA,6.8,30.7,24.3333333333333,1.88,27.3433333333333,22.0866666666667,1.41,37.63,8.14,8.3,118.77,3.36666666666667,26.5666666666667,6.8,1.83165333333333,1.9935626262247,1.88
2017-08-30,"34",3.7,3.2,NA,6.7,20.5,32,1.64,26.9266666666667,22.1666666666667,NA,NA,NA,NA,NA,3.36666666666667,28.8333333333333,6.7,1.91506666666667,2.09617147186488,1.64
2017-08-30,"36",3.8,3.76666666666667,NA,6.6,41.1,56.6666666666667,2.56,26.0166666666667,22.2433333333333,2.33,53.05,9.21,11.43,137.21,3.8,51.7,6.6,2.75656,2.99834059156366,2.56
2017-09-19,"18",3,2.06666666666667,NA,6.9,10.9,11,0.75,30.81,17.79,0.81,11.21,7.85,2.07,41.96,2.33333333333333,10.9666666666667,6.9,1.25757333333333,1.15898287163734,0.75
2017-09-19,"21",2.4,2.23333333333333,NA,6.86666666666667,NA,10,0.9,29.26,18.92,NA,NA,NA,NA,NA,2.26666666666667,10,6.86666666666667,1.222,1.09524495497424,0.9
2017-09-19,"22",2,1.53333333333333,NA,6.76666666666667,20.5,17,1.34,29.6,19.0566666666667,1.16,19.21,11.85,3.1,56.65,1.73333333333333,18.5,6.76666666666667,1.5348,1.59693607169735,1.34
2017-09-19,"24",2.3,2.46666666666667,NA,6.8,19.5,19.3333333333333,1.3,29.35,20.13,1.53,28.99,12.78,4.55,79.43,2.43333333333333,19.1666666666667,6.8,1.55933333333333,1.63197056376082,1.3
2017-09-19,"27",3.4,3.83333333333333,NA,6.6,36.9,40.3333333333333,2.72,28.29,21.55,1.49,40.34,11.92,9.01,125.2,3.7,39.3,6.6,2.30024,2.53439261692504,2.72
2017-09-19,"30",5.6,5.33333333333333,NA,6.7,64.1,58.6666666666667,4.47,27.7666666666667,21.3533333333333,1.34,41.84,9.07,10.11,130.54,5.4,61.0333333333333,6.7,3.10002666666667,3.31943284775062,4.47
2017-09-19,"32",9.6,8.43333333333333,NA,6.5,115.3,138,5.53,26.9366666666667,21.1633333333333,1.63,54.97,7.07,12.49,139.1,8.6,132.433333333333,6.5,5.72754666666667,5.33698045819267,5.53
2017-09-19,"34",15.1,14.3,NA,6.06666666666667,317.1,438.666666666667,NA,24.1933333333333,20.44,2.88,92.1,9.14,16.63,151.21,14.5333333333333,411.366666666667,6.06666666666667,15.9922933333333,10.6913783356182,10.6913783356182
2017-09-28,"18",5,4.33333333333333,NA,7.53333333333333,3,4.66666666666667,0.53,28.17,18.0533333333333,1.04,17.63,6.07,2.56,65.94,4.4,4.33333333333333,7.53333333333333,1.01346666666667,0.655968835903273,0.53
2017-09-28,"21",7.4,7.06666666666667,NA,7.6,NA,4.33333333333333,0.32,27.0566666666667,18.6733333333333,NA,NA,NA,NA,NA,7.1,4.33333333333333,7.6,1.01346666666667,0.655968835903273,0.32
2017-09-28,"22",8.8,8.9,NA,7.8,3.6,4,0.32,26.3333333333333,18.69,0.95,18.71,4.36,2.56,79.15,8.73333333333333,3.86666666666667,7.8,0.996293333333333,0.611714365540091,0.32
2017-09-28,"24",5.7,5.66666666666667,NA,7.4,2.9,4,0.38,27.7966666666667,19.1566666666667,1.05,19.28,6.57,2.91,76.04,5.63333333333333,3.63333333333333,7.4,0.987706666666667,0.588814336178684,0.38
2017-09-28,"27",4.7,4.23333333333333,NA,7.03333333333333,4.2,5.66666666666667,0.69,29.0633333333333,20.1933333333333,1.42,35.63,9.5,6.72,109.87,4.36666666666667,5.06666666666667,7.03333333333333,1.04045333333333,0.721948222779957,0.69
2017-09-28,"30",2.4,2.56666666666667,NA,6.78333333333333,7.6,7.66666666666667,0.935,28.7166666666667,20.0666666666667,1.71,43.55,14.35,9.56,129.65,2.53333333333333,7.6,6.78333333333333,1.13368,0.925656794809892,0.935
2017-09-28,"32",4,3.56666666666667,NA,7.1,7.3,7.33333333333333,0.94,28.3033333333333,20.46,1.19,39.34,10.21,8.81,131.81,3.7,7.43333333333333,7.1,1.12754666666667,0.913159860893773,0.94
2017-09-28,"34",5.1,3.3,NA,7,NA,15,1.17,27.8233333333333,20.77,NA,NA,NA,NA,NA,3.9,15,7,1.406,1.40428482620167,1.17
2017-09-28,"36",3.9,3.5,NA,6.8,16.8,20.6666666666667,1.62,27.1566666666667,21.0233333333333,1.73,61.61,8.71,11.85,139.8,3.63333333333333,19.2666666666667,6.8,1.56301333333333,1.6371847746335,1.62
2017-10-18,"18",5.6,4.9,NA,6.5,8.9,8.66666666666667,0.62,31.35,13.64,0.8,18.13,4.07,2.25,46.55,5.13333333333333,8.63333333333333,6.5,1.17170666666667,1.00089538690076,0.62
2017-10-18,"21",2.9,3.6,NA,6.73333333333333,NA,15.3333333333333,0.94,29.5266666666667,14.76,NA,NA,NA,NA,NA,3.36666666666667,15.3333333333333,6.73333333333333,1.41826666666667,1.4233328834746,0.94
2017-10-18,"22",3.1,3.46666666666667,NA,6.7,16,18.6666666666667,1.18,29.7666666666667,14.9033333333333,0.91,20.85,7.07,2.73,60.96,3.36666666666667,18,6.7,1.5164,1.57033860331594,1.18
2017-10-18,"24",3.3,3,NA,6.8,27,30,1.77,29.25,17.31,1.42,28.7,11.57,4.68,86.58,3.1,29,6.8,1.9212,2.10359066101863,1.77
2017-10-18,"27",3.3,3.23333333333333,NA,6.9,31.1,40.3333333333333,2.31,28.87,18.13,1.2,37.98,11.49,7.07,112.52,3.26666666666667,37.3666666666667,6.9,2.22909333333333,2.4572207425286,2.31
2017-10-18,"30",3.1,3.43333333333333,NA,6.8,29.4,38.6666666666667,2.46,28.37,18.5433333333333,1.41,48.62,11.21,9.23,124.33,3.33333333333333,36.1333333333333,6.8,2.18370666666667,2.40718175034279,2.46
2017-10-18,"32",3.1,3.53333333333333,NA,6.56666666666667,33.5,60,NA,27.5566666666667,18.4566666666667,1.85,62.68,12.49,11.04,137.89,3.4,61.1666666666667,6.56666666666667,3.10493333333333,3.32387621869064,3.32387621869064
2017-10-18,"34",4.8,5.1,NA,5.9,NA,179.333333333333,NA,25.5766666666667,18.3266666666667,3.54,97.81,17.78,14.5,157.3,5,179.333333333333,5.9,7.45346666666667,6.42695807973734,6.42695807973734
2017-10-27,"18",3.7,3.9,NA,7.1,6.4,5,0.39,28.8,15.51,0.57,10.14,7.64,2.27,34.94,3.83333333333333,5.46666666666667,7.1,1.05517333333333,0.756371595378549,0.39
2017-10-27,"21",3.9,4.03333333333333,NA,7.23333333333333,NA,5,0.45,28.81,15.9933333333333,NA,NA,NA,NA,NA,4,5,7.23333333333333,1.038,0.716110223624623,0.45
2017-10-27,"22",4.2,3.2,NA,7.05,3.5,5,0.6,28.565,15.63,0.96,21.92,7.5,2.86,73.39,3.75,4.25,7.05,1.0104,0.648206938520817,0.6
2017-10-27,"24",4.6,4.36666666666667,NA,7.16666666666667,4.2,5,0.47,28.9033333333333,16.47,1.27,24.77,10,3.65,78.7,4.43333333333333,4.73333333333333,7.16666666666667,1.02818666666667,0.692450426869378,0.47
2017-10-27,"27",3.9,3.63333333333333,NA,7.2,5.4,6,0.6,29.05,18.18,1.37,36.2,7.64,6.42,110.6,3.7,5.8,7.2,1.06744,0.784318793340378,0.6
2017-10-27,"30",2.8,2.98333333333333,NA,7.1,8.3,6,0.815,28.7466666666667,18.3916666666667,1.38,41.84,12.92,7.91,116.85,3.08333333333333,6.38333333333333,7.1,1.08890666666667,0.831774100494424,0.815
2017-10-27,"32",3.4,3.26666666666667,NA,7,8.6,6.66666666666667,0.71,28.1633333333333,18.8866666666667,1.56,52.55,11.99,9.46,129.7,3.3,7.2,7,1.11896,0.895480394004177,0.71
2017-10-27,"34",4.2,3.53333333333333,NA,6.96666666666667,9.2,11,1.16,27.6866666666667,19.1766666666667,NA,NA,NA,NA,NA,3.7,10.4,6.96666666666667,1.23672,1.12189625512384,1.16
2017-10-27,"36",3.9,3.8,NA,6.7,11.5,12.6666666666667,1.29,27.14,19.5266666666667,2.25,67.97,11.71,11.17,144.53,3.8,12.5,6.7,1.314,1.25579022825787,1.29
2017-11-14,"18",3,2.53333333333333,NA,7.6,5.3,7,0.48,30.54,14.0733333333333,0.9,18.28,5.64,2.48,55.49,2.7,6.43333333333333,7.6,1.09074666666667,0.835761887742262,0.48
2017-11-14,"21",2.7,2.6,NA,7.33333333333333,NA,9,0.66,29.36,14.3233333333333,NA,NA,NA,NA,NA,2.63333333333333,9,7.33333333333333,1.1852,1.02674339952874,0.66
2017-11-14,"22",3.1,2.93333333333333,NA,7.4,7,7.33333333333333,0.63,29.9666666666667,14.2266666666667,0.94,18.71,6.35,2.62,57.32,2.96666666666667,7,7.4,1.1116,0.880149324290776,0.63
2017-11-14,"24",2.4,2.26666666666667,NA,7.1,10.8,11,0.94,29.63,14.6666666666667,1.4,23.99,10.64,3.52,70.14,2.3,10.9333333333333,7.1,1.25634666666667,1.15682215753202,0.94
2017-11-14,"27",2.4,2.8,NA,7.3,33.8,22,1.8,29.23,15.7833333333333,1.71,36.13,8.85,5.84,102.23,2.66666666666667,25.9333333333333,7.3,1.80834666666667,1.96429370643702,1.8
2017-11-14,"30",2.4,2.03333333333333,NA,7.2,18.8,22,1.69,28.88,16.1566666666667,1.61,42.41,12.42,7.1,116.94,2.16666666666667,21.9333333333333,7.2,1.66114666666667,1.77259044932689,1.69
2017-11-14,"32",2.6,2.56666666666667,NA,7.1,38.5,36.3333333333333,2.44,28.3966666666667,16.1233333333333,1.73,51.33,12.71,8.36,127.29,2.56666666666667,37.8333333333333,7.1,2.24626666666667,2.47598720078454,2.44
2017-11-14,"34",2.6,2.93333333333333,NA,7,59.9,59.3333333333333,4.38,27.7166666666667,16.09,NA,NA,NA,NA,NA,2.8,59.6333333333333,7,3.04850666666667,3.27254834450262,4.38
2017-11-14,"36",3.9,3.76666666666667,NA,6.8,123.7,133.333333333333,6.33,26.6066666666667,16.21,2.59,78.53,15.85,10.53,152.14,3.8,130.233333333333,6.8,5.64658666666667,5.28245666899181,6.33
2017-12-06,"18",2.7,2.3,NA,7.7,10.8,7.33333333333333,0.91,29.7966666666667,13.0666666666667,1.18,17.78,5.5,2.45,54.68,2.43333333333333,7.26666666666667,7.7,1.12141333333333,0.900554006689139,0.91
2017-12-06,"21",2.6,2.5,NA,7.6,NA,5.66666666666667,0.86,29.5866666666667,13.37,NA,NA,NA,NA,NA,2.53333333333333,5.66666666666667,7.6,1.06253333333333,0.773216514196632,0.86
2017-12-06,"22",2.9,2.6,NA,7.63333333333333,9.8,10.3333333333333,0.98,29.3066666666667,13.5166666666667,1.39,22.56,6.93,3.03,64.12,2.7,10.9333333333333,7.63333333333333,1.25634666666667,1.15682215753202,0.98
2017-12-06,"24",2.7,2.63333333333333,NA,7.6,19.4,18.6666666666667,1.69,28.88,13.9,2.28,33.2,13.92,4.84,88.81,2.66666666666667,17.1333333333333,7.6,1.48450666666667,1.52354864116425,1.69
2017-12-06,"27",2.2,2.83333333333333,NA,7.9,34.7,34.3333333333333,2.38,28.5666666666667,13.39,2.05,44.91,10.85,6.68,113.27,2.63333333333333,33.9,7.9,2.10152,2.31485438112275,2.38
2017-12-06,"30",2.5,3.3,NA,7.8,91.7,95.6666666666667,5.03,27.7433333333333,13.2166666666667,2.21,58.47,14.06,7.94,125.59,3.03333333333333,93.9,7.8,4.30952,4.32270172537392,5.03
2017-12-06,"32",2.7,3.56666666666667,NA,7.8,83,111,4.94,26.77,12.5233333333333,2.6,77.11,15.14,9.1,133.35,3.3,110.333333333333,7.8,4.91426666666667,4.77189075268131,4.94
2017-12-06,"34",4,4.43333333333333,NA,7.7,NA,292,NA,26.2433333333333,12.5,NA,NA,NA,NA,NA,4.3,292,7.7,11.5996,8.66544657996787,8.66544657996787
2017-12-06,"36",6.5,6.36666666666667,NA,7.5,NA,522.333333333333,NA,24.8066666666667,11.9066666666667,4.08,106.38,18.42,11.11,156.18,6.46666666666667,522.333333333333,7.5,20.0758666666667,12.3769383313912,12.3769383313912
2018-01-10,"18",2.7,2.66666666666667,NA,8,6.9,5,0.88,29.1866666666667,11.6,0.98,22.2,9.57,2.44,54.68,2.7,5.63333333333333,8,1.06130666666667,0.770425204206423,0.88
2018-01-10,"21",3.8,3.76666666666667,NA,8.1,NA,8,0.8,28.7733333333333,11.5166666666667,NA,NA,NA,NA,NA,3.73333333333333,8,8.1,1.1484,0.955224435103823,0.8
2018-01-10,"22",2.7,2.13333333333333,NA,8,5.5,7,0.71,28.6266666666667,11.4866666666667,1.09,24.92,9.5,2.47,64.27,2.33333333333333,6.5,8,1.0932,0.841060329505747,0.71
2018-01-10,"24",2.1,1.93333333333333,NA,7.8,7.3,9.33333333333333,0.86,28.9833333333333,11.6,1.83,35.84,12.85,3.68,77.45,2,8.76666666666667,7.8,1.17661333333333,1.01034292828888,0.86
2018-01-10,"27",2.3,2.23333333333333,NA,8.03333333333333,15.4,18.6666666666667,1.42,28.18,11.84,2.52,46.19,12.28,5.55,96.73,2.26666666666667,17.8,8.03333333333333,1.50904,1.55961973782284,1.42
2018-01-10,"30",2,2.43333333333333,NA,8,31.5,35,2.29,27.5166666666667,11.84,2.55,57.4,13.35,6.3,109.2,2.3,33.8333333333333,8,2.09906666666667,2.31206274650566,2.29
2018-01-10,"32",2.4,2.83333333333333,NA,8.1,35.8,46,2.57,26.4166666666667,11.93,2.69,71.18,12.64,7.2,116.23,2.7,42.6,8.1,2.42168,2.66280488872282,2.57
2018-01-10,"34",4,3.56666666666667,NA,8.36666666666667,NA,92.3333333333333,NA,25.2766666666667,11.8766666666667,NA,NA,NA,NA,NA,3.73333333333333,92.3333333333333,8.36666666666667,4.25186666666667,4.27834724693408,4.27834724693408
2018-01-10,"36",4.2,4.3,NA,8.2,NA,109.666666666667,NA,23.7333333333333,11.9633333333333,2.66,76.39,13.42,6.97,119.22,4.33333333333333,109.666666666667,8.2,4.88973333333333,4.75419529236837,4.75419529236837
2018-02-07,"18",6.9,4.73333333333333,NA,8.23333333333333,7,7.66666666666667,0.58,26.9866666666667,12.6266666666667,0.88,23.13,7.35,2.17,69.53,5.3,7.33333333333333,8.23333333333333,1.12386666666667,0.90560963736174,0.58
2018-02-07,"21",3,3.4,NA,7.9,NA,15.6666666666667,1.24,27.9833333333333,12.9066666666667,NA,NA,NA,NA,NA,3.33333333333333,15.6666666666667,7.9,1.43053333333333,1.44222134588947,1.24
2018-02-07,"22",3.1,3.46666666666667,NA,7.9,9.7,11.3333333333333,1.07,27.89,12.8633333333333,1.83,34.91,12.78,3.36,74.28,3.4,10.9,7.9,1.25512,1.15465889253827,1.07
2018-02-07,"24",2.8,2.6,NA,7.8,14.1,13.6666666666667,0.98,27.9033333333333,13.1666666666667,1.93,53.12,11.42,5.62,95.32,2.66666666666667,13.7,7.8,1.35816,1.32837584250176,0.98
2018-02-07,"27",2.9,2.66666666666667,NA,7.8,11.8,13,1.3,27.4566666666667,13.4733333333333,2.71,55.19,11.99,5.59,100.4,2.73333333333333,12.6,7.8,1.31768,1.26193912543404,1.3
2018-02-07,"30",2.1,2.56666666666667,NA,7.6,17.6,23,1.43,27.18,13.5866666666667,2.81,59.83,14.92,6.13,101.17,2.4,21.2,7.6,1.63416,1.73602167851963,1.43
2018-02-07,"32",2.5,2.66666666666667,NA,7.4,18.6,13,1.61,26.7066666666667,13.88,2.79,66.61,13.85,6.39,105.12,2.6,14.8666666666667,7.4,1.40109333333333,1.39661981875732,1.61
2018-02-07,"34",2.9,2.86666666666667,NA,7.3,24.2,28,2.34,26.43,13.99,NA,NA,NA,NA,NA,2.86666666666667,26.7333333333333,7.3,1.83778666666667,2.00121993295075,2.34
2018-02-07,"36",3.2,3.06666666666667,NA,7.13333333333333,21.2,30.3333333333333,2.18,25.8766666666667,14.1633333333333,2.9,77.11,12.07,6.81,113.17,3.1,28.0666666666667,7.13333333333333,1.88685333333333,2.06182710358986,2.18
2018-02-23,"18",4.2,4.1,NA,8.1,35.9,29.3333333333333,1.17,29.19,11.1166666666667,0.74,21.63,4.07,2,53.76,4.13333333333333,31.6333333333333,8.1,2.01810666666667,2.21870785250504,1.17
2018-02-23,"21",4.1,4,NA,8.5,NA,28.3333333333333,1.68,28.25,11.8633333333333,NA,NA,NA,NA,NA,4.03333333333333,28.3333333333333,8.5,1.89666666666667,2.07381367375132,1.68
2018-02-23,"22",3.7,3.66666666666667,NA,8.4,24.9,27.3333333333333,1.81,28.13,12.08,1.17,29.77,9.28,2.87,68.5,3.7,26.6333333333333,8.4,1.83410666666667,1.99662777348567,1.81
2018-02-23,"24",3.2,3.13333333333333,NA,8.7,64.5,81.6666666666667,3.84,27.3566666666667,11.69,1.68,39.05,12.21,3.84,77,3.13333333333333,77.5,8.7,3.706,3.84284798477798,3.84
2018-02-23,"27",3.2,3,NA,8.8,36.4,36.3333333333333,2.2,27.2833333333333,11.32,1.78,55.54,10.49,5.81,98.3,3.06666666666667,37.4666666666667,8.8,2.23277333333333,2.46124972718545,2.2
2018-02-23,"30",4,4.15,NA,8.9,35.5,73.5,3.56,27.115,10.925,1.52,61.4,7.92,6.2,110.43,4.18333333333333,71.9166666666667,8.9,3.50053333333333,3.67069056322478,3.56
2018-02-23,"32",5.5,5.5,NA,8.9,75,69,4.63,26.7833333333333,10.4933333333333,1.42,65.97,7.28,6.65,109.34,5.53333333333333,71,8.9,3.4668,3.64193867921176,4.63
2018-02-23,"34",6.6,6.86666666666667,NA,8.9,66.2,78.6666666666667,5.4,26.4666666666667,9.94333333333333,NA,NA,NA,NA,NA,6.8,73.7333333333333,8.9,3.56738666666667,3.72725591303532,5.4
2018-02-23,"36",9.6,9.6,NA,9,46.3,41.3333333333333,3.55,25.4833333333333,9.84666666666667,1.69,89.24,6,8.01,120.82,9.66666666666667,43.4333333333333,9,2.45234666666667,2.69461584401739,3.55
2018-03-09,"18",4.2,4.23333333333333,NA,8.86666666666667,7.3,8.66666666666667,0.71,27.2733333333333,11.5766666666667,0.79,24.63,5.71,2.17,74.47,4.26666666666667,8.1,8.86666666666667,1.15208,0.962526240078074,0.71
2018-03-09,"21",3.5,3.46666666666667,NA,8.56666666666667,NA,11.3333333333333,0.95,28.1,11.9533333333333,NA,NA,NA,NA,NA,3.5,11.3333333333333,8.56666666666667,1.27106666666667,1.18258538747039,0.95
2018-03-09,"22",4,4.23333333333333,NA,8.7,5.6,8.66666666666667,0.75,28.1133333333333,11.7566666666667,0.83,23.35,7.21,2.25,61.54,4.2,7.53333333333333,8.7,1.13122666666667,0.920670876603356,0.75
2018-03-09,"24",3,2.86666666666667,NA,8.5,6.4,9,0.76,28.0366666666667,12.2966666666667,1.18,30.56,10.71,2.92,67.55,2.93333333333333,8.13333333333333,8.5,1.15330666666667,0.96495241143329,0.76
2018-03-09,"27",3.5,3.16666666666667,NA,8.5,9.6,12.3333333333333,1.08,27.25,12.6066666666667,1.68,53.69,10.64,5.55,93.36,3.23333333333333,11.5333333333333,8.5,1.27842666666667,1.19533484788709,1.08
2018-03-09,"30",3.1,3.1,NA,8.45,20,12.1666666666667,1.07,26.775,12.475,1.83,56.9,12.92,6.1,99.1,3.06666666666667,13.5,8.45,1.3508,1.31645452445371,1.07
2018-03-09,"32",6.4,5.56666666666667,NA,8.3,22.4,20.6666666666667,1.88,25.84,13.1133333333333,1.8,68.25,8.5,6.23,98.84,5.53333333333333,21.4666666666667,8.3,1.64397333333333,1.74937521390239,1.88
2018-03-09,"34",5.1,4.16666666666667,NA,8.13333333333333,NA,34,1.92,25.1833333333333,13.04,NA,NA,NA,NA,NA,4.2,34,8.13333333333333,2.1052,2.31903785273006,1.92
2018-03-09,"36",10.4,10.7666666666667,NA,8.06666666666667,NA,31.3333333333333,1.65,24.16,13.0766666666667,2.68,87.82,6.85,6.84,105.78,10.7,31.3333333333333,8.06666666666667,2.00706666666667,2.20578564714027,1.65
2018-03-15,"18",4.2,3.66666666666667,NA,8.8,4.4,5,0.59,30.3,11.8,0.68,18.92,6,1.89,48.9,3.86666666666667,4.8,8.8,1.03064,0.698412719066558,0.59
2018-03-15,"21",3.8,4.03333333333333,NA,8.7,NA,7.33333333333333,0.69,28.4433333333333,12.0433333333333,NA,NA,NA,NA,NA,3.93333333333333,7.33333333333333,8.7,1.12386666666667,0.90560963736174,0.69
2018-03-15,"22",3.8,3.8,NA,8.7,5.5,6,0.61,28.7133333333333,12.0466666666667,0.94,25.06,11.28,2.46,84.85,3.8,5.83333333333333,8.7,1.06866666666667,0.787078874761971,0.61
2018-03-15,"24",3.4,3.8,NA,8.53333333333333,22.3,15.6666666666667,1.3,27.95,12.35,1.04,27.99,11.21,2.58,84.36,3.66666666666667,17.7666666666667,8.53333333333333,1.50781333333333,1.55782873851144,1.3
2018-03-15,"27",4,4.3,NA,8.7,16.6,15.6666666666667,1.33,27.5033333333333,13.1266666666667,1.37,40.77,9.85,4.26,78.88,4.2,15.5333333333333,8.7,1.42562666666667,1.43468480668783,1.33
2018-03-15,"30",5.5,5.16666666666667,NA,8.7,13.7,14.3333333333333,1.33,26.5133333333333,13.6566666666667,1.56,56.9,10.07,5.75,88.66,5.23333333333333,14.2333333333333,8.7,1.37778666666667,1.35984127661863,1.33
2018-03-15,"32",11.7,10.9,NA,8.9,15.2,16,1.53,25.13,13.59,1.73,68.97,5.28,6.3,93.1,11.1,15.7333333333333,8.9,1.43298666666667,1.44598030400414,1.53
2018-03-15,"34",16.3,15.3,NA,8.63333333333333,22.8,24,2.17,23.3266666666667,13.3233333333333,NA,NA,NA,NA,NA,15.5,23.6,8.63333333333333,1.72248,1.8539854401313,2.17
2018-03-15,"36",26.1,23.9333333333333,NA,8.6,27.8,38.3333333333333,2.87,20.0266666666667,13.68,3.71,132.08,8.07,9.23,122.98,24.1,35.2666666666667,8.6,2.15181333333333,2.37162296199102,2.87
2018-03-26,"18",3.4,3.33333333333333,NA,8.93333333333333,4.8,10,0.46,23.1833333333333,12.7533333333333,0.87,21.28,8.5,2.27,56.79,3.33333333333333,8.26666666666667,8.93333333333333,1.15821333333333,0.974618863011068,0.46
2018-03-26,"21",5.3,4.13333333333333,NA,8.83333333333333,NA,9.66666666666667,0.59,24.6933333333333,12.9333333333333,NA,NA,NA,NA,NA,4.5,9.66666666666667,8.83333333333333,1.20973333333333,1.07271883208427,0.59
2018-03-26,"22",3.6,3.33333333333333,NA,8.7,6,10,0.61,24.6733333333333,12.83,1.82,33.84,13.71,3.52,66.95,3.43333333333333,8.66666666666667,8.7,1.17293333333333,1.00326253479099,0.61
2018-03-26,"24",4.8,4,NA,8.83333333333333,5.3,8,0.7,24.8766666666667,12.9866666666667,0.79,23.85,9.14,2.2,91.34,4.3,7.1,8.83333333333333,1.11528,0.887835751201803,0.7
2018-03-26,"27",3,3.5,NA,8.56666666666667,7,9,0.73,26.8133333333333,13.24,1.51,38.2,12.42,3.87,85.3,3.33333333333333,8.33333333333333,8.56666666666667,1.16066666666667,0.979429447888841,0.73
2018-03-26,"30",3.6,3.85,NA,8.5,13.1,12.5,1.16,26.7983333333333,13.6283333333333,1.28,44.98,11.21,4.97,80.73,3.8,12.5166666666667,8.5,1.31461333333333,1.25681636282321,1.16
2018-03-26,"32",6.7,5.56666666666667,NA,8.56666666666667,14.3,19.6666666666667,1.43,25.9233333333333,13.5166666666667,1.22,49.9,5.64,5.39,82.58,5.8,18.1,8.56666666666667,1.52008,1.57568074442211,1.43
2018-03-26,"34",9.5,8.2,NA,8.7,24.1,29,2.02,25.2,13.7166666666667,NA,NA,NA,NA,NA,8.4,27.3666666666667,8.7,1.86109333333333,2.03015074832173,2.02
2018-03-26,"36",9.9,10.0666666666667,NA,8.6,26.4,38.6666666666667,2.47,23.9566666666667,13.6733333333333,1.29,50.33,3,5.91,84.68,10.1666666666667,35.4666666666667,8.6,2.15917333333333,2.37985857847455,2.47
2018-04-09,"18",4.3,4.63333333333333,NA,8.43333333333333,5.2,6.66666666666667,0.53,20.2166666666667,14.8566666666667,0.77,21.85,6.5,2.1,133.21,4.5,6.4,8.43333333333333,1.08952,0.833104701624376,0.53
2018-04-09,"21",4.3,3.83333333333333,NA,8.46666666666667,NA,5.66666666666667,0.71,20.9133333333333,15.3966666666667,NA,NA,NA,NA,NA,4.03333333333333,5.66666666666667,8.46666666666667,1.06253333333333,0.773216514196632,0.71
2018-04-09,"22",5.5,4.46666666666667,NA,8.33333333333333,3.8,5.66666666666667,0.83,22.7633333333333,15.3033333333333,1.21,24.7,10.78,3,95.62,4.83333333333333,4.93333333333333,8.33333333333333,1.03554666666667,0.710242021468807,0.83
2018-04-09,"24",4.9,5.03333333333333,NA,8.53333333333333,3.2,5,0.55,21.4166666666667,15.45,1.19,24.27,9.14,3.15,100.37,5,4.4,8.53333333333333,1.01592,0.662136840305962,0.55
2018-04-09,"27",5.3,5.4,NA,8.56666666666667,3.2,4,0.58,23.8666666666667,15.71,1.58,30.2,7.85,3.62,88.95,5.36666666666667,3.73333333333333,8.56666666666667,0.991386666666667,0.598696308196045,0.58
2018-04-09,"30",8.3,7.68333333333333,NA,8.45,6.3,5,0.755,24.9966666666667,16.145,0.97,30.41,6.43,4.65,64.47,7.4,5.05,8.45,1.03984,0.720491524156856,0.755
2018-04-09,"32",30.2,31.5,NA,8.43333333333333,12.6,11.6666666666667,1.51,23.6266666666667,16.8966666666667,0.76,19.28,5.71,4.2,37.95,30.4333333333333,12.2,8.43333333333333,1.30296,1.23722827777313,1.51
2018-04-09,"34",35.1,34.7333333333333,NA,8.26666666666667,19.4,21,1.98,22.8933333333333,16.8166666666667,NA,NA,NA,NA,NA,34.1333333333333,20.4666666666667,8.26666666666667,1.60717333333333,1.69895995966924,1.98
2018-04-09,"36",33.6,29.7333333333333,NA,8.33333333333333,NA,30.3333333333333,1.92,22.18,16.28,1.09,25.06,2.43,5,28.44,30.9666666666667,30.3333333333333,8.33333333333333,1.97026666666667,2.16236152687667,1.92
2018-04-18,"18",4,5.6,NA,7.8,6.9,6,0.86,24.2466666666667,13.5333333333333,0.71,18.28,3.93,2.04,77.25,5.13333333333333,6.3,7.8,1.08584,0.825100818963817,0.86
